,datum,altitude,azimuth,schatten
70,2023-02-11 15:00:00+01:00,"19,47570595391725","221,64172214046457","2,827722728383822"
71,2023-02-11 16:00:00+01:00,"11,858165650605912","234,51130020036976","4,762571568831107"
72,2023-02-12 15:00:00+01:00,"19,76657048984976","221,80838112897817","2,7826999771963035"
73,2023-02-12 16:00:00+01:00,"12,126470644356477","234,7076860750016","4,654091506895309"
74,2023-02-13 15:00:00+01:00,"20,05922506542852","221,98033336987652","2,7386659557397652"
75,2023-02-13 16:00:00+01:00,"12,396061646243867","234,90917799732773","4,54975198297074"
76,2023-02-14 15:00:00+01:00,"20,353569597853483","222,15753407503115","2,6956030551659453"
77,2023-02-14 16:00:00+01:00,"12,666850091245074","235,11570805415738","4,44935152473129"
78,2023-02-15 15:00:00+01:00,"20,64949859499703","222,33994187264523","2,653494166323026"
79,2023-02-15 16:00:00+01:00,"12,938741852635838","235,32721088979267","4,352702512899117"
80,2023-02-16 15:00:00+01:00,"20,946900361336702","222,52752010942731","2,6123227651343264"
81,2023-02-16 16:00:00+01:00,"13,211636350486542","235,54362481525246","4,259630293394145"
82,2023-02-17 15:00:00+01:00,"21,24565776562273","222,72023664703897","2,5720727764013778"
83,2023-02-17 16:00:00+01:00,"13,485427422509705","235,7648916282954","4,169971778103848"
84,2023-02-18 15:00:00+01:00,"21,545650869761975","222,91806146246608","2,532728217508816"
85,2023-02-18 16:00:00+01:00,"13,760006269468539","235,99095458646593","4,083573590478439"
86,2023-02-19 15:00:00+01:00,"21,84676063445693","223,12096256403004","2,4942727622686367"
87,2023-02-19 16:00:00+01:00,"14,035265601008629","236,22175495248752","4,000290158763751"
88,2023-02-19 17:00:00+01:00,"5,052685436813789","247,97139212659357","11,310258237919836"
89,2023-02-20 15:00:00+01:00,"22,14887214391537","223,32890182871282","2,456689433366047"
90,2023-02-20 16:00:00+01:00,"14,311103218467474","236,45722850045985","3,919982302534061"
91,2023-02-20 17:00:00+01:00,"5,303335627649907","248,2235272131204","10,772853771151151"
92,2023-02-21 15:00:00+01:00,"22,451875961908744","223,54183258049534","2,41996056964643"
93,2023-02-21 16:00:00+01:00,"14,58742350420245","236,6973034987475","3,8425166340852925"
94,2023-02-21 17:00:00+01:00,"5,554634702154068","248,47981582304206","10,282614231494042"
95,2023-02-22 15:00:00+01:00,"22,755667367136486","223,75969971378416","2,3840680511381147"
96,2023-02-22 16:00:00+01:00,"14,86413653810658","236,94190085411307","3,767765661555336"
97,2023-02-22 17:00:00+01:00,"5,806475547502972","248,74016188555967","9,833761939812753"
98,2023-02-23 15:00:00+01:00,"23,060144465925998","223,98244169787137","2,348993623310631"
99,2023-02-23 16:00:00+01:00,"15,141155950210937","237,19093586347964","3,695608142590505"
100,2023-02-23 17:00:00+01:00,"6,058758523351824","249,00446457895174","9,421411697469582"
101,2023-02-24 15:00:00+01:00,"23,36520661786532","224,20999296857073","2,3147191424343903"
102,2023-02-24 16:00:00+01:00,"15,418397117572173","237,4443202915348","3,625929227897355"
103,2023-02-24 17:00:00+01:00,"6,311389105857867","249,27262020614052","9,041408823743948"
104,2023-02-25 15:00:00+01:00,"23,670754065154277","224,44228541520934","2,2812266567199604"
105,2023-02-25 16:00:00+01:00,"15,695776665012762","237,7019637213347","3,558620211077573"
106,2023-02-25 17:00:00+01:00,"6,564276946398497","249,54452343655112","8,690199155415865"
107,2023-02-26 15:00:00+01:00,"23,97668864170814","224,6792486555279","2,248498362213318"
108,2023-02-26 16:00:00+01:00,"15,973213157926446","237,96377387898582","3,4935780010508335"
109,2023-02-26 17:00:00+01:00,"6,817336200160467","249,8200676649946","8,364724206624462"
110,2023-02-27 15:00:00+01:00,"24,28291483261754","224,9208095843449","2,21651652881275"
111,2023-02-27 16:00:00+01:00,"16,250628178595697","238,22965634868126","3,4307045639415943"
112,2023-02-27 17:00:00+01:00,"7,070486299085037","250,0991448183288","8,062337021574063"
113,2023-02-28 15:00:00+01:00,"24,58934053400185","225,16689187230836","2,18526346687441"
